date,time,temp,dew_point,humidity,wind_dir,wind_speed,wind_gust,pressure,condition
2023-05-15,14:20,27.2,12.2,0.39,WSW,5.8,0,1015.2,Fair
2023-05-15,14:50,27.2,11.1,0.37,W,7.2,0,1015.2,Fair
2023-05-15,15:20,27.2,12.2,0.39,W,6.7,0,1015.2,Fair
2023-05-15,15:50,27.2,12.2,0.39,WSW,6.7,0,1014.6,Fair
2023-05-15,16:20,23.9,12.8,0.5,SSW,6.7,0,1014.6,Fair
2023-05-15,16:50,26.1,12.8,0.44,SSW,5.4,0,1014.6,Fair
2023-05-15,17:20,25,15,0.54,SSW,6.7,0,1014.6,Fair
2023-05-15,17:50,25,13.9,0.5,SSW,6.3,0,1014.6,Fair
2023-05-15,18:20,25,12.2,0.44,SW,5.4,0,1014.6,Fair
2023-05-15,18:50,25,12.8,0.47,WSW,4.5,0,1014.6,Fair
2023-05-15,19:20,26.1,12.2,0.42,SW,4,0,1014.6,Fair
2023-05-15,19:50,23.9,12.2,0.47,W,6.7,0,1014.6,Fair
2023-05-15,20:20,23.9,11.1,0.44,W,6.3,0,1014.6,Fair
2023-05-15,20:50,23.9,10,0.41,WSW,5.4,0,1014.6,Fair
2023-05-15,21:20,22.8,8.9,0.41,WSW,4.5,0,1014.6,Fair
2023-05-15,21:50,22.2,11.1,0.5,W,5.4,0,1014.6,Fair
2023-05-15,22:20,22.2,11.1,0.5,W,6.7,0,1014.6,Fair
2023-05-15,22:50,22.2,11.1,0.5,W,6.7,0,1014.6,Fair
2023-05-15,23:20,22.2,10,0.46,W,5.8,0,1015.2,Fair
2023-05-15,23:50,22.2,8.9,0.43,W,5.8,0,1014.6,Fair
2023-05-16,00:20,22.2,10,0.46,W,7.2,0,1014.6,Fair
2023-05-16,00:50,21.1,10,0.49,W,8,0,1014.6,Fair
2023-05-16,01:20,21.1,11.1,0.53,W,5.8,0,1014.6,Fair
2023-05-16,01:50,21.1,10,0.49,WSW,5.4,0,1014.6,Fair
2023-05-16,02:20,21.1,8.9,0.46,WSW,5.4,0,1013.5,Fair
2023-05-16,02:50,21.1,7.8,0.43,SW,4.5,0,1013.5,Fair
2023-05-16,03:20,21.1,7.2,0.4,SW,4.5,0,1012.5,Fair
2023-05-16,03:50,21.1,8.9,0.46,WSW,4,0,1012.5,Fair
2023-05-16,04:20,21.1,8.9,0.46,WSW,4.5,0,1012.5,Fair
2023-05-16,04:50,21.1,10,0.49,WSW,4,0,1012.5,Fair
2023-05-16,05:20,20,10,0.52,WSW,5.4,0,1012.5,Fair
2023-05-16,05:50,18.9,10,0.56,SW,4,0,1011.5,Fair
2023-05-16,06:50,18.9,13.9,0.73,WSW,5.4,0,1011.5,Fair
2023-05-16,07:50,17.8,13.9,0.77,WSW,3.1,0,1012.5,Fair
2023-05-16,08:50,18.9,13.9,0.73,SW,3.1,0,1012.5,Fair
2023-05-16,09:20,20,15,0.73,WSW,3.1,0,1012.5,Fair
2023-05-16,09:50,20,13.9,0.68,WSW,2.7,0,1012.5,Fair
2023-05-16,10:20,22.2,12.8,0.57,WSW,2.2,0,1012.5,Fair
2023-05-16,10:50,22.8,13.9,0.57,WSW,2.7,0,1012.5,Fair
2023-05-16,11:20,23.9,12.8,0.5,SW,1.3,0,1012.5,Fair
2023-05-16,11:50,23.9,12.8,0.5,SE,0.9,0,1012.5,Fair
2023-05-16,12:20,25,12.8,0.47,S,2.2,0,1012.5,Partly Cloudy
2023-05-16,12:50,25,7.2,0.32,E,0.9,0,1012.5,Partly Cloudy
2023-05-16,13:20,26.1,6.1,0.28,E,2.7,0,1012.5,Partly Cloudy
2023-05-16,13:50,26.1,6.1,0.28,E,2.7,0,1012.5,Mostly Cloudy
2023-05-16,14:20,26.1,5,0.26,ESE,3.1,0,1012.5,Mostly Cloudy
2023-05-16,14:50,25,6.1,0.29,ESE,3.1,0,1011.5,Mostly Cloudy
2023-05-16,15:20,25,7.2,0.32,E,3.1,0,1011.5,Mostly Cloudy
2023-05-16,15:50,23.9,11.1,0.44,ENE,3.6,0,1011.5,Mostly Cloudy
2023-05-16,16:20,22.8,15,0.61,ENE,4.5,0,1011.5,Mostly Cloudy
2023-05-16,16:50,22.8,15,0.61,ENE,4,0,1010.5,Partly Cloudy
2023-05-16,17:20,22.2,16.1,0.69,ENE,4,0,1010.5,Fair
2023-05-16,17:50,21.1,16.1,0.73,ENE,4,0,1010.5,Fair
2023-05-16,18:20,21.1,16.1,0.73,E,4.5,0,1010.5,Fair
2023-05-16,18:50,21.1,16.1,0.73,E,4.5,0,1010.5,Fair
2023-05-16,19:20,21.1,16.1,0.73,E,5.4,0,1010.5,Fair
2023-05-16,19:50,21.1,16.1,0.73,E,5.4,0,1010.5,Fair
2023-05-16,20:20,20,17.2,0.83,E,5.4,0,1010.5,Partly Cloudy
2023-05-16,20:50,20,16.1,0.78,NE,4.5,0,1010.5,Cloudy
2023-05-16,21:20,20,16.1,0.78,NE,5.8,0,1010.5,Cloudy
2023-05-16,21:50,18.9,16.1,0.83,NE,6.7,0,1010.5,Cloudy
2023-05-16,22:20,18.9,16.1,0.83,NE,5.8,0,1010.5,Cloudy
2023-05-16,22:50,18.9,16.1,0.83,NE,6.3,0,1011.5,Cloudy
2023-05-16,23:20,18.9,17.2,0.88,NE,6.3,0,1011.5,Cloudy
2023-05-16,23:50,18.9,17.2,0.88,ENE,5.8,0,1011.5,Cloudy
2023-05-17,00:20,18.9,16.1,0.83,ENE,7.2,0,1011.5,Cloudy
2023-05-17,00:50,18.9,16.1,0.83,ENE,7.6,0,1011.5,Cloudy
2023-05-17,01:20,18.9,16.1,0.83,ENE,5.8,0,1011.5,Cloudy
2023-05-17,01:50,18.9,15,0.78,NE,5.8,0,1011.5,Cloudy
2023-05-17,02:20,18.9,15,0.78,NE,5.4,0,1011.5,Cloudy
2023-05-17,02:50,18.9,13.9,0.73,NE,5.4,0,1011.5,Cloudy
2023-05-17,03:20,18.9,13.9,0.73,ENE,5.4,0,1010.5,Cloudy
2023-05-17,03:50,18.9,12.8,0.68,ENE,6.3,0,1010.5,Cloudy
2023-05-17,04:20,18.9,12.8,0.68,ENE,5.8,0,1009.5,Cloudy
2023-05-17,04:50,18.9,13.9,0.73,NE,5.8,0,1010.5,Cloudy
2023-05-17,05:20,18.9,15,0.78,NE,5.8,0,1010.5,Cloudy
2023-05-17,05:50,18.9,15,0.78,NE,5.8,0,1010.5,Cloudy
2023-05-17,06:50,18.9,15,0.78,E,4,0,1010.5,Cloudy
2023-05-17,07:50,18.9,15,0.78,E,5.8,0,1010.5,Cloudy
2023-05-17,08:50,18.9,15,0.78,E,5.4,0,1011.5,Cloudy
2023-05-17,09:20,18.9,15,0.78,E,4.5,0,1011.5,Light Rain
2023-05-17,09:50,18.9,13.9,0.73,ESE,4,0,1011.5,Cloudy
2023-05-17,10:20,20,13.9,0.68,SE,4.5,0,1011.5,Light Rain Shower
2023-05-17,10:50,20,13.9,0.68,SE,6.3,11.2,1011.5,Cloudy
2023-05-17,11:20,20,13.9,0.68,SE,6.3,0,1012.5,Cloudy
2023-05-17,11:50,20,15,0.73,SE,4.5,10.3,1012.5,Light Rain Shower
2023-05-17,12:20,20,15,0.73,SE,3.6,11.2,1013.5,Cloudy
2023-05-17,12:50,18.9,13.9,0.73,SSW,6.3,0,1013.5,Cloudy
2023-05-17,13:20,18.9,12.8,0.68,SSW,6.7,0,1013.5,Cloudy
2023-05-17,13:50,18.9,12.2,0.64,S,7.2,0,1013.5,Cloudy
2023-05-17,14:20,18.9,12.2,0.64,SSW,6.7,0,1013.5,Cloudy
2023-05-17,14:50,18.9,11.1,0.6,SSW,5.4,0,1013.5,Light Rain Shower
2023-05-17,15:20,20,11.1,0.56,SSW,4.5,0,1013.5,Cloudy
2023-05-17,15:50,20,11.1,0.56,S,3.1,0,1013.5,Cloudy
2023-05-17,16:20,20,10,0.52,S,4.5,0,1012.5,Cloudy
2023-05-17,16:50,20,8.9,0.49,S,3.1,8,1012.5,Cloudy
2023-05-17,17:20,21.1,10,0.49,E,3.1,0,1012.5,Mostly Cloudy
2023-05-17,17:50,21.1,11.1,0.53,E,4,0,1012.5,Mostly Cloudy
2023-05-17,18:20,18.9,12.2,0.64,ENE,3.6,0,1012.5,Mostly Cloudy
2023-05-17,18:50,18.9,12.8,0.68,ENE,3.1,0,1013.5,Fair
2023-05-17,19:20,18.9,12.8,0.68,E,3.1,0,1013.5,Fair
2023-05-17,19:50,18.9,12.2,0.64,E,3.1,0,1013.5,Fair
2023-05-17,20:20,17.8,13.9,0.77,ENE,3.1,0,1013.5,Fair
2023-05-17,20:50,17.8,12.8,0.73,E,3.1,0,1013.5,Fair
2023-05-17,21:20,17.8,13.9,0.77,ENE,2.7,0,1013.5,Fair
2023-05-17,21:50,17.8,12.8,0.73,ENE,2.7,0,1013.5,Cloudy
2023-05-17,22:20,17.8,13.9,0.77,ENE,3.1,0,1014.6,Cloudy
2023-05-17,22:50,17.8,13.9,0.77,ENE,3.6,0,1014.6,Cloudy
2023-05-17,23:20,17.8,12.8,0.73,NE,2.7,0,1014.6,Cloudy
2023-05-17,23:50,18.9,12.2,0.64,NNE,2.2,0,1014.6,Cloudy
2023-05-18,00:20,18.9,12.2,0.64,ENE,0.4,0,1014.6,Cloudy
2023-05-18,00:50,18.9,11.1,0.6,S,0.9,0,1014.6,Mostly Cloudy
2023-05-18,01:20,18.9,12.2,0.64,WSW,0.9,0,1014.6,Mostly Cloudy
2023-05-18,01:50,17.8,12.2,0.68,NW,1.3,0,1014.6,Cloudy
2023-05-18,02:20,17.8,11.1,0.64,NNE,0.4,0,1014.6,Cloudy
2023-05-18,02:50,17.8,11.1,0.64,CALM,0,0,1013.5,Cloudy
2023-05-18,03:20,17.8,11.1,0.64,WNW,2.2,0,1013.5,Cloudy
2023-05-18,03:50,17.8,11.1,0.64,WSW,1.3,0,1013.5,Cloudy
2023-05-18,04:20,17.8,11.1,0.64,SSW,1.3,0,1013.5,Cloudy
2023-05-18,04:50,17.8,12.2,0.68,W,1.3,0,1013.5,Cloudy
2023-05-18,05:20,17.8,12.2,0.68,WSW,0.9,0,1013.5,Cloudy
2023-05-18,05:50,17.8,12.8,0.73,W,0.9,0,1013.5,Fair
2023-05-18,06:50,17.2,12.2,0.72,NNW,0.9,0,1013.5,Fair
2023-05-18,07:50,17.8,12.2,0.68,NNE,2.2,0,1013.5,Mostly Cloudy
2023-05-18,08:50,17.8,12.2,0.68,NE,3.1,0,1014.6,Mostly Cloudy
2023-05-18,09:20,18.9,12.8,0.68,NNE,3.1,0,1014.6,Mostly Cloudy
2023-05-18,09:50,18.9,12.8,0.68,NE,2.7,0,1014.6,Mostly Cloudy
2023-05-18,10:20,20,13.9,0.68,ESE,4,0,1014.6,Mostly Cloudy
2023-05-18,10:50,20,15,0.73,ESE,4.5,0,1014.6,Mostly Cloudy
2023-05-18,11:20,20,15,0.73,NE,3.1,0,1015.2,Mostly Cloudy
2023-05-18,11:50,20,13.9,0.68,NE,1.3,0,1015.2,Mostly Cloudy
2023-05-18,12:20,20,13.9,0.68,NE,3.1,0,1015.2,Mostly Cloudy
2023-05-18,12:32,20,12.8,0.64,NE,3.6,0,1015.2,Thunder
2023-05-18,12:50,20,12.8,0.64,NE,4,0,1015.2,Thunder
2023-05-18,13:02,17.8,15,0.83,ENE,5.4,13.9,1015.2,T-Storm
2023-05-18,13:11,16.1,12.8,0.82,E,11.2,17.4,1015.2,Heavy T-Storm / Windy
2023-05-18,13:20,15,12.8,0.88,ESE,9.8,17,1015.2,Heavy T-Storm / Windy
2023-05-18,13:50,17.2,12.8,0.77,ESE,2.2,0,1016.3,T-Storm
2023-05-18,13:55,16.1,12.2,0.77,E,5.4,16.1,1016.3,Heavy T-Storm
2023-05-18,13:59,15,12.8,0.88,E,7.6,16.1,1016.3,Heavy T-Storm
2023-05-18,14:10,16.1,12.2,0.77,ESE,6.3,13.4,1016.3,Heavy T-Storm
2023-05-18,14:20,16.1,12.8,0.82,SSE,2.7,0,1015.2,T-Storm
2023-05-18,14:44,17.2,13.9,0.82,S,4.5,0,1015.2,Light Rain with Thunder
2023-05-18,14:50,17.2,13.9,0.82,S,4,0,1015.2,Light Rain with Thunder
2023-05-18,15:20,17.2,13.9,0.82,E,3.1,0,1016.3,T-Storm
2023-05-18,15:50,16.1,12.8,0.82,ESE,4.5,0,1015.2,T-Storm
2023-05-18,16:01,17.2,10,0.63,SE,3.1,0,1015.2,Rain Shower
2023-05-18,16:20,17.2,12.2,0.72,SE,2.7,0,1015.2,Rain Shower
2023-05-18,16:36,16.1,12.8,0.82,ENE,4,0,1015.2,Light Rain with Thunder
2023-05-18,16:50,17.2,13.9,0.82,E,3.1,0,1015.2,T-Storm
2023-05-18,17:07,16.1,13.9,0.88,NE,3.6,0,1015.2,Light Rain Shower
2023-05-18,17:20,16.1,13.9,0.88,NNE,4,0,1015.2,Light Rain Shower
2023-05-18,17:50,16.1,12.8,0.82,NE,7.2,13,1016.3,Light Rain Shower
2023-05-18,18:20,15,12.8,0.88,E,7.6,0,1017.3,Heavy Rain Shower
2023-05-18,18:50,15,12.8,0.88,NE,3.6,0,1017.3,Rain Shower
2023-05-18,19:20,15,12.8,0.88,NNW,0.9,0,1016.3,Light Rain Shower
2023-05-18,19:50,15,12.8,0.88,SW,2.7,0,1016.3,Light Rain Shower
2023-05-18,20:20,16.1,13.9,0.88,WNW,1.3,0,1016.3,Mostly Cloudy
2023-05-18,20:50,15,12.2,0.82,NNW,3.1,8,1016.3,Mostly Cloudy
2023-05-18,21:20,16.1,11.1,0.72,NW,2.2,0,1016.3,Mostly Cloudy
2023-05-18,21:50,15,12.2,0.82,SW,3.6,0,1016.3,Partly Cloudy
2023-05-18,22:20,15,12.2,0.82,WSW,2.7,0,1016.3,Fair
2023-05-18,22:50,15,12.2,0.82,WSW,2.2,0,1016.3,Fair
2023-05-18,23:20,15,12.2,0.82,E,0.9,0,1016.3,Cloudy
2023-05-18,23:50,17.2,12.2,0.72,E,3.1,0,1016.3,Cloudy
2023-05-19,00:20,15,11.1,0.77,NNW,1.3,0,1016.3,Partly Cloudy
2023-05-19,00:50,15,12.2,0.82,W,0.4,0,1016.3,Fair
2023-05-19,01:20,16.1,12.2,0.77,ESE,0.9,0,1016.3,Fair
2023-05-19,01:50,13.9,12.8,0.94,W,2.7,0,1016.3,Fair
2023-05-19,02:20,13.9,12.2,0.88,W,2.7,0,1016.3,Fair
2023-05-19,02:50,13.9,12.2,0.88,W,2.7,0,1016.3,Fair
2023-05-19,03:20,13.9,12.2,0.88,WSW,3.1,0,1016.3,Fair
2023-05-19,03:50,13.9,12.2,0.88,W,3.6,0,1016.3,Fair
2023-05-19,04:20,13.9,11.1,0.82,W,4,0,1016.3,Mostly Cloudy
2023-05-19,04:50,13.9,11.1,0.82,WSW,3.1,0,1016.3,Cloudy
2023-05-19,05:20,13.9,11.1,0.82,WSW,3.6,0,1016.3,Cloudy
2023-05-19,05:50,13.9,11.1,0.82,WSW,2.7,0,1016.3,Fair
2023-05-19,06:50,13.9,11.1,0.82,WSW,2.2,0,1015.2,Fair
2023-05-19,07:50,13.9,11.1,0.82,WSW,2.2,0,1016.3,Fair
2023-05-19,08:50,13.9,11.1,0.82,WSW,2.2,0,1016.3,Fair
2023-05-19,09:20,15,11.1,0.77,WSW,2.2,0,1016.3,Fair
2023-05-19,09:50,16.1,12.2,0.77,WSW,0.9,0,1016.3,Fair
2023-05-19,10:20,17.2,12.8,0.77,W,0.9,0,1016.3,Fair
2023-05-19,10:50,17.8,12.8,0.73,WNW,0.9,0,1016.3,Fair
2023-05-19,11:20,18.9,12.2,0.64,E,2.7,0,1016.3,Fair
2023-05-19,11:50,18.9,12.8,0.68,E,3.1,0,1016.3,Fair
2023-05-19,12:20,20,13.9,0.68,E,2.2,0,1016.3,Fair
2023-05-19,12:50,20,13.9,0.68,ESE,3.6,0,1016.3,Fair
2023-05-19,13:20,21.1,13.9,0.64,ESE,3.6,0,1016.3,Fair
2023-05-19,13:50,21.1,13.9,0.64,ESE,3.6,0,1016.3,Fair
2023-05-19,14:20,21.1,12.8,0.6,ESE,3.1,0,1015.2,Fair
2023-05-19,14:50,22.2,11.1,0.5,SSE,2.2,0,1015.2,Fair
2023-05-19,15:20,22.8,10,0.44,SSW,3.6,0,1014.6,Fair
2023-05-19,15:50,22.8,11.1,0.47,SSW,4,0,1014.6,Fair
2023-05-19,16:20,22.2,12.2,0.53,S,5.4,0,1014.6,Fair
2023-05-19,16:50,22.8,12.2,0.5,S,5.8,0,1013.5,Showers in the Vicinity
2023-05-19,17:20,25,10,0.39,SSW,4.5,0,1013.5,Showers in the Vicinity
2023-05-19,17:50,22.8,10,0.44,SSW,4,0,1013.5,Showers in the Vicinity
2023-05-19,18:20,22.8,8.9,0.41,SSW,3.1,0,1013.5,Partly Cloudy
2023-05-19,18:50,21.1,12.8,0.6,E,4,0,1014.6,Showers in the Vicinity
2023-05-19,19:20,21.1,12.2,0.56,ESE,3.1,0,1013.5,Mostly Cloudy
2023-05-19,19:50,22.2,10,0.46,NW,0.9,0,1013.5,Mostly Cloudy
2023-05-19,20:20,22.8,8.9,0.41,S,2.7,0,1014.6,Showers in the Vicinity
2023-05-19,20:50,22.8,8.9,0.41,W,2.7,0,1014.6,Showers in the Vicinity
2023-05-19,21:20,22.2,11.1,0.5,W,4.5,0,1014.6,Showers in the Vicinity
2023-05-19,21:50,21.1,10,0.49,W,5.4,0,1014.6,Mostly Cloudy
2023-05-19,22:20,21.1,11.1,0.53,W,5.8,0,1014.6,Mostly Cloudy
2023-05-19,22:50,20,10,0.52,W,4.5,0,1015.2,Fair
2023-05-19,23:20,20,11.1,0.56,W,3.1,0,1015.2,Fair
2023-05-19,23:50,18.9,10,0.56,NNW,1.3,0,1015.2,Fair
2023-05-20,00:20,18.9,11.1,0.6,N,2.7,0,1015.2,Fair
2023-05-20,00:50,17.8,13.9,0.77,NNE,3.6,0,1015.2,Fair
2023-05-20,01:20,17.8,13.9,0.77,NNE,3.1,0,1015.2,Partly Cloudy
2023-05-20,01:50,17.8,13.9,0.77,NNE,2.2,0,1015.2,Cloudy
2023-05-20,02:20,17.8,12.8,0.73,N,1.3,0,1014.6,Fair
2023-05-20,02:50,17.2,12.8,0.77,W,2.2,0,1014.6,Fair
2023-05-20,03:20,16.1,12.8,0.82,W,1.3,0,1014.6,Fair
2023-05-20,03:50,17.2,13.9,0.82,SSW,0.4,0,1014.6,Fair
2023-05-20,04:20,16.1,12.2,0.77,WSW,3.6,0,1013.5,Fair
2023-05-20,04:50,16.1,12.8,0.82,W,2.2,0,1013.5,Fair
2023-05-20,05:20,16.1,12.8,0.82,WSW,2.2,0,1013.5,Cloudy
2023-05-20,05:50,16.1,12.8,0.82,WSW,0.9,0,1013.5,Partly Cloudy
2023-05-20,06:50,15,12.2,0.82,W,1.3,0,1012.5,Partly Cloudy
2023-05-20,07:50,16.1,12.2,0.77,WSW,2.7,0,1012.5,Fair
2023-05-20,08:50,16.1,12.8,0.82,WSW,1.3,0,1012.5,Fair
2023-05-20,09:20,17.2,12.8,0.77,WSW,1.3,0,1012.5,Fair
2023-05-20,09:50,17.2,12.8,0.77,WSW,2.7,0,1012.5,Fair
2023-05-20,10:20,17.2,12.8,0.77,W,1.3,0,1012.5,Fair
2023-05-20,10:50,18.9,12.8,0.68,W,0.9,0,1012.5,Fair
2023-05-20,11:20,18.9,13.9,0.73,ESE,2.7,0,1012.5,Fair
2023-05-20,11:50,20,12.8,0.64,SE,1.3,0,1012.5,Fair
2023-05-20,12:20,21.1,12.2,0.56,S,2.7,0,1012.5,Fair
2023-05-20,12:50,21.1,12.2,0.56,SE,3.1,0,1012.5,Fair
2023-05-20,13:20,21.1,12.8,0.6,ESE,3.1,0,1012.5,Partly Cloudy
2023-05-20,13:50,21.1,13.9,0.64,SE,3.1,0,1012.5,Fair
2023-05-20,14:20,21.1,12.8,0.6,ESE,4,0,1011.5,Fair
2023-05-20,14:50,22.2,12.8,0.57,SE,5.4,0,1011.5,Fair
2023-05-20,15:20,22.2,13.9,0.6,SE,3.6,0,1011.5,Fair
2023-05-20,15:50,22.8,11.1,0.47,S,5.4,0,1010.5,Fair
2023-05-20,16:20,23.9,10,0.41,S,4.5,0,1010.5,Fair
2023-05-20,16:50,22.8,11.1,0.47,S,6.3,11.2,1010.5,Fair
2023-05-20,17:20,22.8,11.1,0.47,S,6.7,11.6,1010.5,Partly Cloudy
2023-05-20,17:50,22.8,12.2,0.5,S,5.8,0,1010.5,Partly Cloudy
2023-05-20,18:20,22.2,12.2,0.53,S,5.4,0,1010.5,Fair
2023-05-20,18:50,22.2,13.9,0.6,S,4.5,0,1010.5,Fair
2023-05-20,19:20,22.2,13.9,0.6,S,4.5,0,1010.5,Fair
2023-05-20,19:50,22.2,13.9,0.6,S,4,0,1010.5,Fair
2023-05-20,20:20,20,12.8,0.64,SE,7.6,0,1010.5,Fair
2023-05-20,20:50,20,12.2,0.6,SE,7.6,0,1010.5,Fair
2023-05-20,21:20,20,12.2,0.6,SE,4,0,1010.5,Fair
2023-05-20,21:50,20,13.9,0.68,SE,5.4,0,1010.5,Fair
2023-05-20,22:20,20,13.9,0.68,ESE,4.5,0,1010.5,Fair
2023-05-20,22:50,18.9,15,0.78,E,3.6,0,1010.5,Fair
2023-05-20,23:20,18.9,15,0.78,ENE,3.1,0,1011.5,Fair
2023-05-20,23:50,17.8,15,0.83,NE,3.1,0,1011.5,Fair
2023-05-21,00:20,17.8,15,0.83,NE,2.7,0,1010.5,Fair
2023-05-21,00:50,17.8,16.1,0.88,ENE,2.2,0,1010.5,Fair
2023-05-21,01:20,17.8,16.1,0.88,NE,3.6,0,1010.5,Mostly Cloudy
2023-05-21,01:50,18.9,16.1,0.83,ENE,3.6,0,1010.5,Cloudy
2023-05-21,02:20,17.8,16.1,0.88,ENE,4.5,0,1009.5,Mostly Cloudy
2023-05-21,02:50,18.9,16.1,0.83,E,4.5,0,1009.5,Partly Cloudy
2023-05-21,03:20,18.9,16.1,0.83,E,4.5,0,1009.5,Mostly Cloudy
2023-05-21,03:50,17.8,16.1,0.88,ENE,5.8,0,1009.5,Mostly Cloudy
2023-05-21,04:20,17.8,16.1,0.88,ENE,5.8,0,1008.5,Partly Cloudy
2023-05-21,04:50,17.8,15,0.83,ENE,7.6,0,1008.5,Partly Cloudy
2023-05-21,05:20,17.8,15,0.83,ENE,7.2,0,1008.5,Cloudy
2023-05-21,05:50,17.8,15,0.83,ENE,5.4,0,1007.5,Partly Cloudy
2023-05-21,06:50,17.8,15,0.83,NE,5.4,0,1007.5,Showers in the Vicinity
2023-05-21,07:50,17.8,15,0.83,NE,4.5,0,1008.5,Cloudy
2023-05-21,08:50,18.9,16.1,0.83,E,5.4,0,1008.5,Mostly Cloudy
2023-05-21,09:20,17.8,16.1,0.88,ENE,6.3,0,1007.5,Light Rain Shower
2023-05-21,09:44,16.1,13.9,0.88,ESE,5.4,12.5,1008.5,Light Rain Shower
2023-05-21,09:50,17.2,13.9,0.82,ESE,5.4,12.5,1008.5,Light Rain Shower
2023-05-21,10:09,17.2,11.1,0.68,SSW,6.3,13.9,1008.5,Light Rain with Thunder
2023-05-21,10:20,17.8,10,0.59,S,5.4,10.7,1008.5,Thunder
2023-05-21,10:50,17.8,11.1,0.64,E,3.6,8.9,1008.5,Cloudy
2023-05-21,11:20,17.8,11.1,0.64,ESE,3.1,9.4,1009.5,Mostly Cloudy
2023-05-21,11:50,17.2,12.8,0.77,ESE,4.5,0,1009.5,Mostly Cloudy
2023-05-21,12:20,17.8,11.1,0.64,E,4.5,0,1009.5,Mostly Cloudy
2023-05-21,12:50,17.8,11.1,0.64,E,5.8,0,1009.5,Light Rain Shower
2023-05-21,13:20,17.8,11.1,0.64,E,4.5,0,1009.5,Mostly Cloudy
2023-05-21,13:50,17.2,12.2,0.72,ENE,4,0,1010.5,Mostly Cloudy
2023-05-21,14:20,17.2,12.2,0.72,ENE,4.5,0,1009.5,Light Rain Shower
2023-05-21,14:50,17.2,12.8,0.77,ENE,5.8,0,1009.5,Light Rain
2023-05-21,15:20,17.2,13.9,0.82,E,5.8,0,1009.5,Rain Shower
2023-05-21,15:41,17.2,13.9,0.82,ENE,5.8,0,1009.5,Cloudy
2023-05-21,15:50,17.2,13.9,0.82,ENE,5.8,0,1009.5,Cloudy
2023-05-21,16:20,17.2,12.8,0.77,ENE,5.8,0,1009.5,Cloudy
2023-05-21,16:50,17.2,13.9,0.82,ENE,5.8,0,1009.5,Light Rain Shower
2023-05-21,17:20,17.2,13.9,0.82,ENE,4.5,0,1009.5,Light Rain Shower
2023-05-21,17:50,17.2,13.9,0.82,NE,5.4,0,1009.5,Light Rain Shower
2023-05-21,18:20,17.2,12.8,0.77,ENE,4,0,1009.5,Mostly Cloudy
2023-05-21,18:50,17.2,12.8,0.77,ENE,5.4,0,1009.5,Light Rain Shower
2023-05-21,19:20,17.2,12.8,0.77,E,5.4,0,1009.5,Light Rain Shower
2023-05-21,19:50,17.2,12.8,0.77,ENE,5.4,0,1009.5,Light Rain Shower
2023-05-21,20:20,17.2,12.8,0.77,ENE,5.4,0,1009.5,Light Rain Shower
2023-05-21,20:50,17.2,13.9,0.82,ENE,4.5,0,1009.5,Light Rain Shower
2023-05-21,21:20,17.2,13.9,0.82,E,4.5,0,1009.5,Light Rain Shower
2023-05-21,21:50,17.2,13.9,0.82,ESE,3.1,0,1009.5,Mostly Cloudy
2023-05-21,22:20,17.2,13.9,0.82,E,4,0,1010.5,Mostly Cloudy
2023-05-21,22:50,17.2,13.9,0.82,ESE,3.1,0,1010.5,Rain
2023-05-21,23:20,17.2,13.9,0.82,ESE,2.2,0,1010.5,Rain
2023-05-21,23:50,17.2,13.9,0.82,ESE,2.2,0,1010.5,Light Rain
2023-05-22,00:20,17.2,15,0.88,E,3.6,0,1010.5,Light Rain
2023-05-22,00:50,17.2,13.9,0.82,ESE,2.7,0,1010.5,Light Rain
2023-05-22,01:20,17.2,13.9,0.82,ESE,2.7,0,1010.5,Light Rain
2023-05-22,01:50,17.2,15,0.88,E,3.1,0,1010.5,Cloudy
2023-05-22,02:20,17.2,15,0.88,E,3.6,0,1010.5,Mostly Cloudy
2023-05-22,02:50,17.2,15,0.88,ESE,2.2,0,1010.5,Mostly Cloudy
2023-05-22,03:20,17.2,15,0.88,E,1.3,0,1010.5,Light Drizzle
2023-05-22,03:50,17.2,15,0.88,E,2.2,0,1010.5,Mostly Cloudy
2023-05-22,04:20,17.2,13.9,0.82,NNE,3.1,0,1010.5,Mostly Cloudy
2023-05-22,04:50,16.1,13.9,0.88,NNE,5.4,0,1009.5,Mostly Cloudy
2023-05-22,05:20,16.1,12.8,0.82,NNE,4,0,1009.5,Cloudy
2023-05-22,05:50,16.1,12.8,0.82,NE,3.6,0,1010.5,Mostly Cloudy
2023-05-22,06:50,16.1,12.8,0.82,NE,4.5,0,1010.5,Mostly Cloudy
2023-05-22,07:50,16.1,12.8,0.82,NNE,4.5,0,1010.5,Mostly Cloudy
2023-05-22,08:50,16.1,12.2,0.77,NE,2.7,0,1010.5,Mostly Cloudy
2023-05-22,09:20,16.1,12.2,0.77,NE,1.3,0,1010.5,Mostly Cloudy
2023-05-22,09:50,17.2,12.2,0.72,NE,1.3,0,1010.5,Mostly Cloudy
2023-05-22,10:20,17.2,12.2,0.72,NE,0.9,0,1011.5,Mostly Cloudy
2023-05-22,10:50,17.8,12.2,0.68,E,0.9,0,1011.5,Mostly Cloudy
2023-05-22,11:20,17.8,11.1,0.64,E,2.7,0,1010.5,Mostly Cloudy
2023-05-22,11:50,17.8,11.1,0.64,E,2.2,0,1010.5,Partly Cloudy
