id,date,time,name,size,type,price
2015-009734,2015-06-12,18:43:49,hawaiian,L,classic,16.5
2015-009734,2015-06-12,18:43:49,pep_msh_pep,S,classic,11
2015-009735,2015-06-12,18:53:08,mexicana,M,veggie,16
2015-009735,2015-06-12,18:53:08,hawaiian,M,classic,13.25
2015-009735,2015-06-12,18:53:08,green_garden,L,veggie,20.25
2015-009735,2015-06-12,18:53:08,five_cheese,L,veggie,18.5
2015-009736,2015-06-12,19:07:21,napolitana,M,classic,16
2015-009736,2015-06-12,19:07:21,the_greek,XL,classic,25.5
2015-009737,2015-06-12,19:20:18,sicilian,S,supreme,12.25
2015-009737,2015-06-12,19:20:18,spin_pesto,M,veggie,16.5
2015-009738,2015-06-12,19:20:22,sicilian,L,supreme,20.25
2015-009739,2015-06-12,19:58:13,spinach_supr,M,supreme,16.5
2015-009739,2015-06-12,19:58:13,spinach_fet,S,veggie,12
2015-009739,2015-06-12,19:58:13,peppr_salami,L,supreme,20.75
2015-009739,2015-06-12,19:58:13,five_cheese,L,veggie,18.5
2015-009740,2015-06-12,20:00:30,sicilian,S,supreme,12.25
2015-009740,2015-06-12,20:00:30,cali_ckn,M,chicken,16.75
2015-009741,2015-06-12,20:01:57,ital_supr,L,supreme,20.75
2015-009742,2015-06-12,20:05:46,southw_ckn,L,chicken,20.75
2015-009742,2015-06-12,20:05:46,spicy_ital,L,supreme,20.75
2015-009743,2015-06-12,20:12:19,pep_msh_pep,M,classic,14.5
2015-009743,2015-06-12,20:12:19,ital_supr,L,supreme,20.75
2015-009743,2015-06-12,20:12:19,four_cheese,L,veggie,17.95
2015-009744,2015-06-12,20:15:45,cali_ckn,L,chicken,20.75
2015-009744,2015-06-12,20:15:45,pepperoni,M,classic,12.5
2015-009745,2015-06-12,20:19:07,ckn_alfredo,L,chicken,20.75
2015-009745,2015-06-12,20:19:07,mediterraneo,M,veggie,16
2015-009745,2015-06-12,20:19:07,sicilian,S,supreme,12.25
2015-009745,2015-06-12,20:19:07,calabrese,M,supreme,16.25
2015-009746,2015-06-12,20:28:28,spicy_ital,S,supreme,12.5
2015-009747,2015-06-12,20:30:35,ckn_pesto,S,chicken,12.75
2015-009747,2015-06-12,20:30:35,ckn_alfredo,M,chicken,16.75
2015-009748,2015-06-12,20:51:01,southw_ckn,L,chicken,20.75
2015-009749,2015-06-12,21:32:06,mexicana,L,veggie,20.25
2015-009750,2015-06-12,21:32:54,mexicana,L,veggie,20.25
2015-009750,2015-06-12,21:32:54,pep_msh_pep,M,classic,14.5
2015-009750,2015-06-12,21:32:54,spicy_ital,L,supreme,20.75
2015-009750,2015-06-12,21:32:54,pep_msh_pep,S,classic,11
2015-009751,2015-06-12,22:26:52,sicilian,M,supreme,16.25
2015-009752,2015-06-13,12:23:13,green_garden,S,veggie,12
2015-009752,2015-06-13,12:23:13,cali_ckn,S,chicken,12.75
2015-009752,2015-06-13,12:23:13,ital_cpcllo,L,classic,20.5
2015-009753,2015-06-13,12:39:22,ital_cpcllo,S,classic,12
2015-009754,2015-06-13,12:54:38,mediterraneo,M,veggie,16
2015-009755,2015-06-13,13:02:09,spinach_supr,L,supreme,20.75
2015-009755,2015-06-13,13:02:09,prsc_argla,L,supreme,20.75
2015-009755,2015-06-13,13:02:09,bbq_ckn,M,chicken,16.75
2015-009755,2015-06-13,13:02:09,green_garden,S,veggie,12
2015-009755,2015-06-13,13:02:09,sicilian,L,supreme,20.25
2015-009755,2015-06-13,13:02:09,ckn_alfredo,L,chicken,20.75
2015-009755,2015-06-13,13:02:09,hawaiian,L,classic,16.5
2015-009755,2015-06-13,13:02:09,mexicana,M,veggie,16
2015-009755,2015-06-13,13:02:09,classic_dlx,L,classic,20.5
2015-009755,2015-06-13,13:02:09,pep_msh_pep,L,classic,17.5
2015-009755,2015-06-13,13:02:09,ital_supr,M,supreme,16.5
2015-009756,2015-06-13,13:02:45,cali_ckn,S,chicken,12.75
2015-009756,2015-06-13,13:02:45,ital_supr,M,supreme,16.5
2015-009756,2015-06-13,13:02:45,ckn_alfredo,M,chicken,16.75
2015-009756,2015-06-13,13:02:45,four_cheese,M,veggie,14.75
2015-009757,2015-06-13,13:03:20,pep_msh_pep,S,classic,11
2015-009758,2015-06-13,13:15:30,ital_cpcllo,S,classic,12
2015-009759,2015-06-13,13:17:54,four_cheese,M,veggie,14.75
2015-009759,2015-06-13,13:17:54,classic_dlx,M,classic,16
2015-009759,2015-06-13,13:17:54,veggie_veg,L,veggie,20.25
2015-009759,2015-06-13,13:17:54,spinach_supr,L,supreme,20.75
2015-009759,2015-06-13,13:17:54,classic_dlx,S,classic,12
2015-009759,2015-06-13,13:17:54,five_cheese,L,veggie,18.5
2015-009759,2015-06-13,13:17:54,classic_dlx,S,classic,12
2015-009759,2015-06-13,13:17:54,mexicana,L,veggie,20.25
2015-009759,2015-06-13,13:17:54,mexicana,M,veggie,16
2015-009760,2015-06-13,13:26:22,pep_msh_pep,M,classic,14.5
2015-009761,2015-06-13,13:40:36,hawaiian,L,classic,16.5
2015-009762,2015-06-13,13:57:43,hawaiian,L,classic,16.5
2015-009763,2015-06-13,14:39:25,cali_ckn,S,chicken,12.75
2015-009763,2015-06-13,14:39:25,pepperoni,M,classic,12.5
2015-009763,2015-06-13,14:39:25,classic_dlx,S,classic,12
2015-009763,2015-06-13,14:39:25,mexicana,L,veggie,20.25
2015-009764,2015-06-13,14:51:27,mediterraneo,M,veggie,16
2015-009765,2015-06-13,14:52:18,hawaiian,L,classic,16.5
2015-009765,2015-06-13,14:52:18,the_greek,M,classic,16
2015-009765,2015-06-13,14:52:18,napolitana,M,classic,16
2015-009766,2015-06-13,14:54:51,classic_dlx,L,classic,20.5
2015-009766,2015-06-13,14:54:51,spicy_ital,L,supreme,20.75
2015-009766,2015-06-13,14:54:51,thai_ckn,S,chicken,12.75
2015-009766,2015-06-13,14:54:51,thai_ckn,M,chicken,16.75
2015-009767,2015-06-13,14:59:22,classic_dlx,S,classic,12
2015-009767,2015-06-13,14:59:22,southw_ckn,L,chicken,20.75
2015-009767,2015-06-13,14:59:22,ital_cpcllo,M,classic,16
2015-009768,2015-06-13,15:15:14,napolitana,M,classic,16
2015-009768,2015-06-13,15:15:14,sicilian,M,supreme,16.25
2015-009769,2015-06-13,16:07:15,hawaiian,S,classic,10.5
2015-009770,2015-06-13,16:09:25,thai_ckn,L,chicken,20.75
2015-009770,2015-06-13,16:09:25,ital_cpcllo,M,classic,16
2015-009770,2015-06-13,16:09:25,mediterraneo,L,veggie,20.25
2015-009771,2015-06-13,16:11:12,thai_ckn,L,chicken,20.75
2015-009772,2015-06-13,16:14:58,soppressata,S,supreme,12.5
2015-009772,2015-06-13,16:14:58,spinach_fet,M,veggie,16
2015-009773,2015-06-13,16:17:30,hawaiian,S,classic,10.5
2015-009773,2015-06-13,16:17:30,ital_veggie,M,veggie,16.75
2015-009773,2015-06-13,16:17:30,hawaiian,M,classic,13.25
2015-009773,2015-06-13,16:17:30,mexicana,L,veggie,20.25
2015-009774,2015-06-13,16:40:24,spinach_fet,M,veggie,16
2015-009774,2015-06-13,16:40:24,thai_ckn,L,chicken,20.75
2015-009775,2015-06-13,16:40:44,mexicana,L,veggie,20.25
2015-009775,2015-06-13,16:40:44,green_garden,S,veggie,12
2015-009775,2015-06-13,16:40:44,pep_msh_pep,M,classic,14.5
2015-009776,2015-06-13,16:44:37,mexicana,L,veggie,20.25
2015-009776,2015-06-13,16:44:37,calabrese,M,supreme,16.25
2015-009776,2015-06-13,16:44:37,southw_ckn,L,chicken,20.75
2015-009776,2015-06-13,16:44:37,ital_cpcllo,L,classic,20.5
2015-009777,2015-06-13,16:58:52,soppressata,L,supreme,20.75
2015-009777,2015-06-13,16:58:52,peppr_salami,M,supreme,16.5
2015-009778,2015-06-13,17:01:55,big_meat,S,classic,12
2015-009778,2015-06-13,17:01:55,big_meat,S,classic,12
2015-009778,2015-06-13,17:01:55,thai_ckn,L,chicken,20.75
2015-009779,2015-06-13,17:15:14,five_cheese,L,veggie,18.5
2015-009780,2015-06-13,17:42:36,cali_ckn,M,chicken,16.75
2015-009781,2015-06-13,17:47:28,spin_pesto,L,veggie,20.75
2015-009781,2015-06-13,17:47:28,green_garden,S,veggie,12
2015-009781,2015-06-13,17:47:28,spinach_supr,S,supreme,12.5
2015-009782,2015-06-13,18:14:37,napolitana,S,classic,12
2015-009782,2015-06-13,18:14:37,big_meat,S,classic,12
2015-009783,2015-06-13,18:15:08,mexicana,M,veggie,16
2015-009784,2015-06-13,18:16:54,veggie_veg,L,veggie,20.25
2015-009785,2015-06-13,18:17:12,sicilian,S,supreme,12.25
2015-009785,2015-06-13,18:17:12,ital_cpcllo,M,classic,16
2015-009786,2015-06-13,18:19:17,napolitana,L,classic,20.5
2015-009786,2015-06-13,18:19:17,ital_cpcllo,L,classic,20.5
2015-009787,2015-06-13,18:20:30,sicilian,S,supreme,12.25
2015-009787,2015-06-13,18:20:30,four_cheese,L,veggie,17.95
2015-009787,2015-06-13,18:20:30,classic_dlx,S,classic,12
2015-009788,2015-06-13,18:25:56,spicy_ital,S,supreme,12.5
2015-009788,2015-06-13,18:25:56,pepperoni,M,classic,12.5
2015-009789,2015-06-13,18:47:01,pep_msh_pep,L,classic,17.5
2015-009790,2015-06-13,18:52:49,peppr_salami,L,supreme,20.75
2015-009790,2015-06-13,18:52:49,thai_ckn,M,chicken,16.75
2015-009791,2015-06-13,18:53:13,cali_ckn,M,chicken,16.75
2015-009792,2015-06-13,18:54:10,thai_ckn,M,chicken,16.75
2015-009792,2015-06-13,18:54:10,prsc_argla,L,supreme,20.75
2015-009792,2015-06-13,18:54:10,ital_cpcllo,L,classic,20.5
2015-009793,2015-06-13,19:06:28,ital_supr,M,supreme,16.5
2015-009793,2015-06-13,19:06:28,bbq_ckn,M,chicken,16.75
2015-009793,2015-06-13,19:06:28,hawaiian,M,classic,13.25
2015-009793,2015-06-13,19:06:28,classic_dlx,M,classic,16
2015-009794,2015-06-13,19:09:41,prsc_argla,L,supreme,20.75
2015-009794,2015-06-13,19:09:41,soppressata,M,supreme,16.5
2015-009794,2015-06-13,19:09:41,calabrese,L,supreme,20.25
2015-009795,2015-06-13,19:11:51,sicilian,L,supreme,20.25
2015-009795,2015-06-13,19:11:51,sicilian,S,supreme,12.25
2015-009796,2015-06-13,19:44:56,big_meat,S,classic,12
2015-009796,2015-06-13,19:44:56,big_meat,S,classic,12
2015-009797,2015-06-13,20:00:41,ital_veggie,M,veggie,16.75
2015-009797,2015-06-13,20:00:41,spin_pesto,S,veggie,12.5
2015-009797,2015-06-13,20:00:41,southw_ckn,L,chicken,20.75
2015-009797,2015-06-13,20:00:41,spicy_ital,L,supreme,20.75
2015-009798,2015-06-13,20:03:31,ital_cpcllo,L,classic,20.5
2015-009798,2015-06-13,20:03:31,spin_pesto,M,veggie,16.5
2015-009798,2015-06-13,20:03:31,cali_ckn,M,chicken,16.75
2015-009798,2015-06-13,20:03:31,green_garden,S,veggie,12
2015-009799,2015-06-13,20:07:28,mexicana,L,veggie,20.25
2015-009800,2015-06-13,20:09:35,pep_msh_pep,L,classic,17.5
2015-009801,2015-06-13,20:10:21,prsc_argla,L,supreme,20.75
2015-009801,2015-06-13,20:10:21,hawaiian,S,classic,10.5
2015-009801,2015-06-13,20:10:21,spicy_ital,L,supreme,20.75
2015-009802,2015-06-13,20:15:42,ckn_alfredo,M,chicken,16.75
2015-009802,2015-06-13,20:15:42,spinach_fet,M,veggie,16
2015-009803,2015-06-13,20:27:55,classic_dlx,M,classic,16
2015-009803,2015-06-13,20:27:55,classic_dlx,S,classic,12
2015-009803,2015-06-13,20:27:55,napolitana,L,classic,20.5
2015-009803,2015-06-13,20:27:55,veggie_veg,S,veggie,12
2015-009804,2015-06-13,20:32:47,green_garden,M,veggie,16
2015-009804,2015-06-13,20:32:47,veggie_veg,M,veggie,16
2015-009805,2015-06-13,20:56:24,green_garden,M,veggie,16
2015-009805,2015-06-13,20:56:24,ital_cpcllo,L,classic,20.5
2015-009806,2015-06-13,21:13:12,peppr_salami,S,supreme,12.5
2015-009806,2015-06-13,21:13:12,veggie_veg,S,veggie,12
2015-009806,2015-06-13,21:13:12,hawaiian,M,classic,13.25
2015-009807,2015-06-13,21:28:17,veggie_veg,M,veggie,16
2015-009807,2015-06-13,21:28:17,cali_ckn,L,chicken,20.75
2015-009808,2015-06-13,21:32:45,green_garden,S,veggie,12
2015-009808,2015-06-13,21:32:45,mexicana,L,veggie,20.25
2015-009808,2015-06-13,21:32:45,pepperoni,M,classic,12.5
2015-009809,2015-06-13,21:42:22,the_greek,S,classic,12
2015-009809,2015-06-13,21:42:22,four_cheese,L,veggie,17.95
2015-009810,2015-06-13,21:53:11,bbq_ckn,M,chicken,16.75
2015-009811,2015-06-13,21:58:53,classic_dlx,S,classic,12
2015-009812,2015-06-13,22:01:22,southw_ckn,S,chicken,12.75
2015-009813,2015-06-13,22:18:16,ckn_alfredo,M,chicken,16.75
2015-009814,2015-06-13,22:29:59,spin_pesto,L,veggie,20.75
2015-009814,2015-06-13,22:29:59,spicy_ital,L,supreme,20.75
2015-009815,2015-06-13,22:33:46,mexicana,L,veggie,20.25
2015-009815,2015-06-13,22:33:46,ital_cpcllo,L,classic,20.5
2015-009816,2015-06-14,12:15:45,veggie_veg,L,veggie,20.25
2015-009816,2015-06-14,12:15:45,ital_cpcllo,L,classic,20.5
2015-009816,2015-06-14,12:15:45,spicy_ital,M,supreme,16.5
2015-009817,2015-06-14,12:35:51,pepperoni,M,classic,12.5
2015-009817,2015-06-14,12:35:51,hawaiian,L,classic,16.5
2015-009817,2015-06-14,12:35:51,sicilian,L,supreme,20.25
2015-009817,2015-06-14,12:35:51,classic_dlx,M,classic,16
2015-009817,2015-06-14,12:35:51,spin_pesto,M,veggie,16.5
2015-009817,2015-06-14,12:35:51,four_cheese,L,veggie,17.95
2015-009817,2015-06-14,12:35:51,veggie_veg,L,veggie,20.25
2015-009818,2015-06-14,12:35:57,bbq_ckn,M,chicken,16.75
2015-009818,2015-06-14,12:35:57,pepperoni,M,classic,12.5
2015-009818,2015-06-14,12:35:57,big_meat,S,classic,12
2015-009819,2015-06-14,12:39:38,five_cheese,L,veggie,18.5
2015-009820,2015-06-14,12:58:59,spinach_supr,L,supreme,20.75
2015-009821,2015-06-14,12:59:00,classic_dlx,M,classic,16
2015-009822,2015-06-14,13:19:04,classic_dlx,M,classic,16
2015-009822,2015-06-14,13:19:04,mexicana,M,veggie,16
2015-009823,2015-06-14,13:27:11,ital_cpcllo,L,classic,20.5
2015-009824,2015-06-14,13:58:34,four_cheese,L,veggie,17.95
2015-009825,2015-06-14,13:59:00,peppr_salami,M,supreme,16.5
2015-009825,2015-06-14,13:59:00,spinach_supr,S,supreme,12.5
2015-009825,2015-06-14,13:59:00,peppr_salami,S,supreme,12.5
2015-009825,2015-06-14,13:59:00,spinach_supr,S,supreme,12.5
2015-009825,2015-06-14,13:59:00,spin_pesto,L,veggie,20.75
2015-009825,2015-06-14,13:59:00,ital_veggie,M,veggie,16.75
2015-009825,2015-06-14,13:59:00,prsc_argla,M,supreme,16.5
2015-009825,2015-06-14,13:59:00,big_meat,S,classic,12
2015-009825,2015-06-14,13:59:00,pepperoni,S,classic,9.75
2015-009826,2015-06-14,14:10:47,spicy_ital,L,supreme,20.75
2015-009827,2015-06-14,14:18:21,napolitana,S,classic,12
2015-009827,2015-06-14,14:18:21,thai_ckn,S,chicken,12.75
2015-009827,2015-06-14,14:18:21,bbq_ckn,M,chicken,16.75
2015-009828,2015-06-14,14:37:19,ital_veggie,M,veggie,16.75
2015-009828,2015-06-14,14:37:19,pepperoni,S,classic,9.75
2015-009828,2015-06-14,14:37:19,four_cheese,L,veggie,17.95
2015-009828,2015-06-14,14:37:19,prsc_argla,L,supreme,20.75
2015-009829,2015-06-14,14:42:29,five_cheese,L,veggie,18.5
2015-009830,2015-06-14,14:49:29,pepperoni,S,classic,9.75
2015-009830,2015-06-14,14:49:29,spinach_supr,S,supreme,12.5
2015-009831,2015-06-14,15:10:56,veggie_veg,S,veggie,12
2015-009831,2015-06-14,15:10:56,thai_ckn,L,chicken,20.75
2015-009831,2015-06-14,15:10:56,soppressata,S,supreme,12.5
2015-009832,2015-06-14,15:13:55,green_garden,S,veggie,12
2015-009832,2015-06-14,15:13:55,pep_msh_pep,L,classic,17.5
2015-009833,2015-06-14,15:33:07,veggie_veg,L,veggie,20.25
2015-009833,2015-06-14,15:33:07,spinach_fet,M,veggie,16
2015-009833,2015-06-14,15:33:07,bbq_ckn,M,chicken,16.75
2015-009834,2015-06-14,16:04:54,pepperoni,S,classic,9.75
2015-009834,2015-06-14,16:04:54,four_cheese,M,veggie,14.75
2015-009835,2015-06-14,16:08:54,soppressata,S,supreme,12.5
2015-009835,2015-06-14,16:08:54,four_cheese,L,veggie,17.95
2015-009836,2015-06-14,16:33:45,thai_ckn,L,chicken,20.75
2015-009836,2015-06-14,16:33:45,four_cheese,L,veggie,17.95
2015-009836,2015-06-14,16:33:45,the_greek,XL,classic,25.5
2015-009837,2015-06-14,16:44:36,five_cheese,L,veggie,18.5
2015-009838,2015-06-14,16:44:47,prsc_argla,L,supreme,20.75
2015-009839,2015-06-14,16:48:52,thai_ckn,M,chicken,16.75
2015-009839,2015-06-14,16:48:52,five_cheese,L,veggie,18.5
2015-009839,2015-06-14,16:48:52,pepperoni,M,classic,12.5
2015-009839,2015-06-14,16:48:52,five_cheese,L,veggie,18.5
2015-009840,2015-06-14,16:56:11,southw_ckn,L,chicken,20.75
2015-009841,2015-06-14,17:34:44,bbq_ckn,M,chicken,16.75
2015-009841,2015-06-14,17:34:44,bbq_ckn,L,chicken,20.75
2015-009842,2015-06-14,17:42:01,soppressata,L,supreme,20.75
2015-009843,2015-06-14,17:44:43,hawaiian,L,classic,16.5
2015-009844,2015-06-14,17:59:04,classic_dlx,M,classic,16
2015-009844,2015-06-14,17:59:04,pep_msh_pep,S,classic,11
2015-009845,2015-06-14,18:02:35,calabrese,M,supreme,16.25
2015-009846,2015-06-14,18:06:41,green_garden,M,veggie,16
2015-009846,2015-06-14,18:06:41,spicy_ital,L,supreme,20.75
2015-009847,2015-06-14,18:10:13,pepperoni,S,classic,9.75
2015-009847,2015-06-14,18:10:13,spicy_ital,L,supreme,20.75
2015-009847,2015-06-14,18:10:13,ital_veggie,M,veggie,16.75
2015-009847,2015-06-14,18:10:13,spinach_supr,S,supreme,12.5
2015-009848,2015-06-14,18:19:00,the_greek,M,classic,16
2015-009848,2015-06-14,18:19:00,spicy_ital,S,supreme,12.5
2015-009848,2015-06-14,18:19:00,green_garden,M,veggie,16
2015-009849,2015-06-14,18:22:49,hawaiian,L,classic,16.5
2015-009850,2015-06-14,18:35:49,thai_ckn,L,chicken,20.75
2015-009850,2015-06-14,18:35:49,ital_supr,M,supreme,16.5
2015-009851,2015-06-14,18:37:14,bbq_ckn,S,chicken,12.75
2015-009851,2015-06-14,18:37:14,spinach_supr,M,supreme,16.5
2015-009852,2015-06-14,18:38:02,soppressata,S,supreme,12.5
2015-009852,2015-06-14,18:38:02,bbq_ckn,L,chicken,20.75
2015-009852,2015-06-14,18:38:02,spinach_supr,L,supreme,20.75
2015-009852,2015-06-14,18:38:02,peppr_salami,S,supreme,12.5
2015-009853,2015-06-14,18:51:40,the_greek,XL,classic,25.5
2015-009853,2015-06-14,18:51:40,classic_dlx,M,classic,16
2015-009853,2015-06-14,18:51:40,four_cheese,M,veggie,14.75
2015-009853,2015-06-14,18:51:40,big_meat,S,classic,12
2015-009854,2015-06-14,19:03:21,hawaiian,L,classic,16.5
2015-009855,2015-06-14,19:16:34,napolitana,L,classic,20.5
2015-009855,2015-06-14,19:16:34,cali_ckn,M,chicken,16.75
2015-009855,2015-06-14,19:16:34,peppr_salami,L,supreme,20.75
2015-009856,2015-06-14,19:32:46,southw_ckn,M,chicken,16.75
2015-009856,2015-06-14,19:32:46,pep_msh_pep,M,classic,14.5
2015-009856,2015-06-14,19:32:46,four_cheese,M,veggie,14.75
2015-009857,2015-06-14,20:10:38,cali_ckn,L,chicken,20.75
2015-009858,2015-06-14,20:14:24,big_meat,S,classic,12
2015-009858,2015-06-14,20:14:24,cali_ckn,L,chicken,20.75
2015-009859,2015-06-14,20:27:49,prsc_argla,S,supreme,12.5
2015-009859,2015-06-14,20:27:49,napolitana,L,classic,20.5
2015-009860,2015-06-14,20:49:49,classic_dlx,M,classic,16
2015-009860,2015-06-14,20:49:49,spinach_supr,L,supreme,20.75
2015-009860,2015-06-14,20:49:49,pepperoni,M,classic,12.5
2015-009861,2015-06-14,21:36:05,mediterraneo,S,veggie,12
2015-009861,2015-06-14,21:36:05,veggie_veg,S,veggie,12
2015-009862,2015-06-14,21:47:27,bbq_ckn,M,chicken,16.75
2015-009862,2015-06-14,21:47:27,mediterraneo,L,veggie,20.25
2015-009862,2015-06-14,21:47:27,prsc_argla,M,supreme,16.5
2015-009862,2015-06-14,21:47:27,prsc_argla,M,supreme,16.5
2015-009863,2015-06-14,21:49:57,bbq_ckn,M,chicken,16.75
2015-009864,2015-06-15,11:54:20,hawaiian,L,classic,16.5
2015-009864,2015-06-15,11:54:20,thai_ckn,L,chicken,20.75
2015-009865,2015-06-15,11:57:29,spinach_supr,S,supreme,12.5
2015-009866,2015-06-15,12:06:32,pepperoni,M,classic,12.5
2015-009866,2015-06-15,12:06:32,bbq_ckn,S,chicken,12.75
2015-009866,2015-06-15,12:06:32,four_cheese,L,veggie,17.95
2015-009867,2015-06-15,12:07:56,ital_cpcllo,S,classic,12
2015-009867,2015-06-15,12:07:56,hawaiian,L,classic,16.5
2015-009867,2015-06-15,12:07:56,ital_veggie,M,veggie,16.75
2015-009867,2015-06-15,12:07:56,calabrese,M,supreme,16.25
2015-009868,2015-06-15,12:13:15,ital_veggie,M,veggie,16.75
2015-009868,2015-06-15,12:13:15,peppr_salami,L,supreme,20.75
2015-009868,2015-06-15,12:13:15,hawaiian,S,classic,10.5
2015-009868,2015-06-15,12:13:15,sicilian,M,supreme,16.25
2015-009868,2015-06-15,12:13:15,ital_supr,L,supreme,20.75
2015-009868,2015-06-15,12:13:15,cali_ckn,L,chicken,20.75
2015-009868,2015-06-15,12:13:15,green_garden,M,veggie,16
2015-009868,2015-06-15,12:13:15,sicilian,S,supreme,12.25
2015-009868,2015-06-15,12:13:15,the_greek,M,classic,16
2015-009869,2015-06-15,12:15:34,spinach_fet,L,veggie,20.25
2015-009870,2015-06-15,12:15:41,southw_ckn,L,chicken,20.75
2015-009871,2015-06-15,12:19:23,spinach_fet,L,veggie,20.25
2015-009871,2015-06-15,12:19:23,the_greek,XL,classic,25.5
2015-009871,2015-06-15,12:19:23,mediterraneo,L,veggie,20.25
2015-009871,2015-06-15,12:19:23,classic_dlx,S,classic,12
2015-009872,2015-06-15,12:22:02,thai_ckn,L,chicken,20.75
2015-009873,2015-06-15,12:22:32,ital_veggie,L,veggie,21
2015-009873,2015-06-15,12:22:32,classic_dlx,M,classic,16
2015-009874,2015-06-15,12:29:37,bbq_ckn,L,chicken,20.75
2015-009874,2015-06-15,12:29:37,peppr_salami,M,supreme,16.5
2015-009875,2015-06-15,12:34:40,the_greek,L,classic,20.5
2015-009875,2015-06-15,12:34:40,cali_ckn,M,chicken,16.75
2015-009875,2015-06-15,12:34:40,cali_ckn,L,chicken,20.75
2015-009875,2015-06-15,12:34:40,mediterraneo,S,veggie,12
2015-009876,2015-06-15,12:48:24,spicy_ital,L,supreme,20.75
2015-009877,2015-06-15,12:49:49,southw_ckn,L,chicken,20.75
2015-009878,2015-06-15,13:05:02,mediterraneo,M,veggie,16
2015-009878,2015-06-15,13:05:02,spinach_fet,M,veggie,16
2015-009879,2015-06-15,13:05:09,mediterraneo,M,veggie,16
2015-009880,2015-06-15,13:07:03,ital_supr,M,supreme,16.5
2015-009880,2015-06-15,13:07:03,spin_pesto,L,veggie,20.75
2015-009881,2015-06-15,13:18:59,bbq_ckn,M,chicken,16.75
2015-009882,2015-06-15,13:26:20,spin_pesto,M,veggie,16.5
2015-009882,2015-06-15,13:26:20,pepperoni,M,classic,12.5
2015-009882,2015-06-15,13:26:20,bbq_ckn,S,chicken,12.75
2015-009882,2015-06-15,13:26:20,mexicana,M,veggie,16
2015-009883,2015-06-15,13:33:57,ital_supr,M,supreme,16.5
2015-009883,2015-06-15,13:33:57,prsc_argla,M,supreme,16.5
2015-009883,2015-06-15,13:33:57,hawaiian,S,classic,10.5
2015-009883,2015-06-15,13:33:57,bbq_ckn,L,chicken,20.75
2015-009884,2015-06-15,13:43:42,the_greek,XL,classic,25.5
2015-009885,2015-06-15,13:43:55,spin_pesto,L,veggie,20.75
2015-009885,2015-06-15,13:43:55,ital_supr,M,supreme,16.5
2015-009886,2015-06-15,14:01:24,four_cheese,L,veggie,17.95
2015-009887,2015-06-15,14:58:28,sicilian,M,supreme,16.25
2015-009887,2015-06-15,14:58:28,mexicana,L,veggie,20.25
2015-009887,2015-06-15,14:58:28,hawaiian,L,classic,16.5
2015-009888,2015-06-15,15:35:01,soppressata,L,supreme,20.75
2015-009888,2015-06-15,15:35:01,four_cheese,L,veggie,17.95
2015-009888,2015-06-15,15:35:01,hawaiian,S,classic,10.5
2015-009889,2015-06-15,15:41:39,ital_supr,M,supreme,16.5
2015-009889,2015-06-15,15:41:39,veggie_veg,L,veggie,20.25
2015-009889,2015-06-15,15:41:39,brie_carre,S,supreme,23.65
2015-009889,2015-06-15,15:41:39,bbq_ckn,M,chicken,16.75
2015-009890,2015-06-15,15:46:43,five_cheese,L,veggie,18.5
2015-009890,2015-06-15,15:46:43,five_cheese,L,veggie,18.5
2015-009891,2015-06-15,15:50:49,calabrese,M,supreme,16.25
2015-009892,2015-06-15,15:53:20,five_cheese,L,veggie,18.5
2015-009893,2015-06-15,16:06:29,sicilian,M,supreme,16.25
2015-009893,2015-06-15,16:06:29,the_greek,L,classic,20.5
2015-009894,2015-06-15,16:06:45,classic_dlx,M,classic,16
2015-009894,2015-06-15,16:06:45,ital_veggie,S,veggie,12.75
2015-009894,2015-06-15,16:06:45,spinach_fet,S,veggie,12
2015-009894,2015-06-15,16:06:45,mediterraneo,L,veggie,20.25
2015-009895,2015-06-15,16:16:21,spin_pesto,S,veggie,12.5
2015-009896,2015-06-15,16:16:51,big_meat,S,classic,12
2015-009897,2015-06-15,16:34:16,the_greek,S,classic,12
2015-009897,2015-06-15,16:34:16,prsc_argla,S,supreme,12.5
2015-009897,2015-06-15,16:34:16,peppr_salami,M,supreme,16.5
2015-009898,2015-06-15,16:44:07,spicy_ital,S,supreme,12.5
2015-009898,2015-06-15,16:44:07,soppressata,L,supreme,20.75
2015-009898,2015-06-15,16:44:07,hawaiian,L,classic,16.5
2015-009898,2015-06-15,16:44:07,cali_ckn,L,chicken,20.75
2015-009899,2015-06-15,16:44:29,thai_ckn,L,chicken,20.75
2015-009900,2015-06-15,16:48:03,classic_dlx,S,classic,12
2015-009901,2015-06-15,16:53:28,southw_ckn,L,chicken,20.75
2015-009901,2015-06-15,16:53:28,brie_carre,S,supreme,23.65
2015-009901,2015-06-15,16:53:28,calabrese,L,supreme,20.25
2015-009902,2015-06-15,16:55:24,mediterraneo,L,veggie,20.25
2015-009903,2015-06-15,17:06:47,pep_msh_pep,M,classic,14.5
2015-009904,2015-06-15,17:23:09,napolitana,L,classic,20.5
2015-009904,2015-06-15,17:23:09,southw_ckn,S,chicken,12.75
2015-009905,2015-06-15,17:26:22,classic_dlx,M,classic,16
2015-009906,2015-06-15,17:28:42,four_cheese,L,veggie,17.95
2015-009906,2015-06-15,17:28:42,napolitana,S,classic,12
2015-009907,2015-06-15,17:29:55,cali_ckn,S,chicken,12.75
